user_id,skin_tone_category,sensor_accuracy_score,motion_context,error_rate,dropout_rate,wear_time_hours_per_day,willingness_to_share_score,actually_shared_data
U00055,type_iii_iv,0.8241979422311893,running,0.24090375182853538,0.24255271438625892,8.943990287481705,0.3672699459573159,False
U00056,type_v_vi,0.9190345924127397,rest,0.0636893350697647,0.07758680743908822,4.545035530064049,0.3924686219791318,False
U00059,type_v_vi,0.8537911593392807,rest,0.10646651714600494,0.01582887619200074,17.2820906798548,0.5275912204433733,False
U00062,type_i_ii,1.0,rest,0.055220234945595095,0.04240908354715185,16.270708918930854,0.5341338824914004,True
U00063,type_iii_iv,0.9064961733529304,running,0.14285534090095128,0.15258335212620408,17.044800192617597,0.5358589153335962,False
U00064,type_v_vi,0.8858273752756518,rest,0.10688553944360651,0.15758687059591062,14.11108807307046,0.3452647785797651,False
U00066,type_iii_iv,0.8862401011682048,walking,0.0837861853228343,0.013308943451021238,13.775416508430094,0.41507490276297837,False
U00068,type_v_vi,0.8398996678363679,walking,0.18050223852453967,0.1916980263890285,13.453721354758608,0.2139347999479332,True
U00069,type_i_ii,0.8944086706627284,running,0.16291246006504426,0.01065743661610706,20.83699383293257,0.5213936657248481,True
U00070,type_v_vi,0.8336524184762791,rest,0.12183808074716629,0.15869378782100196,12.372661196233377,0.286456926711549,False
U00071,type_iii_iv,0.896126386860279,walking,0.10954498400892858,0.15406471862867704,10.44126546972976,0.6396529867979305,False
U00072,type_i_ii,0.9767128920211509,running,0.06905742539446649,0.22602095399511635,12.880231502264419,0.6043222122485081,False
U00073,type_iii_iv,0.7916482984088554,rest,0.15094828042825265,0.2408000539176767,6.40061901356888,0.4605587007277132,False
U00074,type_iii_iv,0.8889775094128572,walking,0.09534004960342735,0.12588051326916735,17.77954050941776,0.20909286014403033,False
U00075,type_i_ii,0.982868361113801,rest,0.0,0.08141571480051148,9.932022804150819,0.4209725245388506,False
U00076,type_i_ii,0.9474266163698261,rest,0.053143918418415884,0.14598546083011354,12.316127455901846,0.5290342565916064,False
U00077,type_i_ii,0.9319814985122734,rest,0.0565620602058112,0.1510931645416498,14.571569492716591,0.4903157683631994,False
U00081,type_iii_iv,0.7802484085148872,rest,0.1232166407990386,0.13761802516205282,17.8048785639044,0.5397244628081103,False
U00083,type_i_ii,0.983908337413823,rest,0.021557000287510005,0.08906915331699482,16.139396919791434,0.483406133936235,False
U00085,type_iii_iv,0.9574359638607524,walking,0.020917189003113856,0.05849757472054046,12.857052051846647,0.4904542354056488,False
U00086,type_i_ii,0.9020816188938949,walking,0.10668354150138691,0.13325793403058092,9.037378702363469,0.5733117214533536,False
U00087,type_v_vi,0.9197221223452908,walking,0.06416679688433735,0.20129859963809615,7.389141559765907,0.522608012996204,False
U00091,type_i_ii,0.96880520135493,walking,0.025565163951582145,0.053065754143512306,16.566669584516585,0.414042738400042,False
U00092,type_v_vi,0.7812391939897689,running,0.3172450398595574,0.06015969930666898,9.898517202435757,0.6480885273131765,False
U00095,type_iii_iv,0.881373589298595,rest,0.11341674715569117,0.08932769891144682,2.870344927267128,0.49490520174437846,False
U00098,type_v_vi,0.8714984744811423,rest,0.09798802286940082,0.15754534784630095,16.92879078374399,0.48741649833161704,True
U00099,type_iii_iv,0.886587041225051,rest,0.10461133118861086,0.08810268877737346,8.631700477921653,0.4290079732742628,False
U00100,type_iii_iv,0.972666628973798,running,0.09890430780856069,0.133992947472362,10.892011434333494,0.03778926627352161,False
U00103,type_v_vi,0.7872562569990543,running,0.3200517213400173,0.20617596403554742,11.442882685956583,0.2734280890146824,True
U00104,type_i_ii,0.9725548439449133,walking,0.05748495978111115,0.14172029323234067,17.85435141232331,0.4354233380297486,False
U00105,type_v_vi,0.8486028318416506,rest,0.0919889043989886,0.19700469189499634,10.0110766316387,0.26923303618811006,False
U00110,type_i_ii,0.9172095643082827,walking,0.10788799789030484,0.27158425634925015,7.906638855453056,0.19058714600473414,False
U00113,type_iii_iv,0.9167217831405903,walking,0.06712803991082514,0.19854094809944792,8.622043750376232,0.4628857534333545,False
U00115,type_iii_iv,0.8991190187338456,rest,0.07024838425551568,0.1290703583712409,15.040783681810082,0.48379274893680846,False
U00117,type_iii_iv,0.9334393747284112,rest,0.057329990826813955,0.0601842698166396,5.429803490510628,0.6845103648245903,False
U00119,type_iii_iv,0.9190774308351465,rest,0.070530423016543,0.08039667364129428,12.844956345845548,0.46019001684608063,True
U00120,type_i_ii,0.9765771855030972,walking,0.0,0.2540754447664564,14.993367042335525,0.4229048837579373,True
U00123,type_iii_iv,0.9643796252672137,running,0.03609012362202363,0.14659324352012687,6.724598251753287,0.024236362564941216,False
U00125,type_i_ii,0.9329616446313383,rest,0.059155850333481065,0.06544508440463281,3.5917433764350353,0.5897751057697632,False
U00127,type_iii_iv,0.855649493964858,running,0.209171427788451,0.09954482159341,14.884666293616702,0.5331486055830066,False
U00130,type_i_ii,0.9520089516316359,walking,0.02004407819113652,0.24156270998893647,16.508102521781872,0.37756051037412786,False
U00131,type_i_ii,0.9026942487727302,walking,0.09588621653712202,0.15371415721309517,17.205603886771385,0.38860172978731067,False
U00133,type_iii_iv,0.9168157254415447,running,0.12239698171520759,0.08652763876606578,15.596931690615529,0.6480276222060832,True
U00134,type_iii_iv,0.8916370108035168,walking,0.1119012888226613,0.17714992589951484,16.45492175256989,0.34995981196844717,False
U00135,type_iii_iv,0.9091946303372469,rest,0.07414858518287316,0.16649008211256205,10.962527209699795,0.35302201778666936,False
U00140,type_i_ii,0.8872520788532522,rest,0.08823657198439054,0.15924125032490094,14.23896745215479,0.43790186396771563,True
U00141,type_v_vi,0.8229141723679585,running,0.2502652795578904,0.2249656622891253,2.0,0.3197095357110188,False
U00142,type_v_vi,0.8426799333683859,walking,0.14910349725735764,0.22000861079530154,17.479343650025143,0.35969217223206257,False
U00143,type_v_vi,0.8146820568117007,rest,0.14827833409756605,0.15829227733165968,11.32004512447198,0.4276256189687424,True
U00144,type_iii_iv,0.9433352138552075,walking,0.045801088803931585,0.19824584439271242,10.607369353566796,0.4654743937210972,False
U00146,type_i_ii,0.9351175400766545,rest,0.037515880773160634,0.10384985751858022,10.689777640051442,0.589609726121412,False
U00147,type_iii_iv,0.955285379723458,rest,0.0012148525884558559,0.059955606148423685,15.4537337962579,0.43391013849296484,False
U00148,type_i_ii,0.9157491437396938,running,0.1258026749884345,0.1600923801039387,15.321643059032944,0.8632509505982211,False
U00149,type_iii_iv,0.8194432809842233,walking,0.18746212831098782,0.18313245228818834,4.875150775181853,0.1894845332674728,False
U00150,type_i_ii,0.9784987137877889,rest,0.0,0.13929597796482684,11.949750702654782,0.3480073026763686,False
U00151,type_i_ii,0.9825215430708604,walking,0.0,0.1743515351499465,7.997825072623003,0.5494260567933725,False
U00152,type_iii_iv,0.8932228296274233,running,0.13173120084899753,0.10460992203032111,9.627211333119018,0.44682488339344967,False
U00159,type_i_ii,0.9954761880222524,rest,0.01893371312509821,0.12508850128884164,14.837877013796447,0.5292609395313272,False
U00163,type_i_ii,0.9434792343688551,rest,0.0013175104728671283,0.1476006223472004,5.214180676916451,0.2501619110123906,False
U00164,type_i_ii,0.9511218043860199,rest,0.03264104498753237,0.17908810330573394,8.95143963103478,0.4234132749213978,False
U00166,type_i_ii,0.9833432782647145,rest,0.026016948313610865,0.2813233819251876,6.1664365711271145,0.5407317481116165,False
U00169,type_iii_iv,0.9111019295311465,rest,0.06598508231058443,0.08983161320173094,11.1407450621425,0.19762891562849674,False
U00170,type_iii_iv,0.8850055074193093,rest,0.07169697153770446,0.1639281503901645,8.168889806854303,0.2751829705843262,False
U00171,type_iii_iv,0.9250298497357781,rest,0.05940847292046876,0.13541283689216976,11.721997706533969,0.358847381912181,False
U00174,type_i_ii,0.9703488616085539,walking,0.05039060440140219,0.04927800316684333,10.066862378771006,0.5344822858148318,False
U00179,type_iii_iv,0.9402834772137354,rest,0.03964933373930144,0.14558965417235958,9.149734909355072,0.4245448024370541,False
U00180,type_iii_iv,0.9561260803165602,rest,0.0,0.15657593232146672,12.57540290149247,0.21824220354820134,True
U00181,type_v_vi,0.8315775416383205,walking,0.1913771142045926,0.13025958624704453,10.190276162665516,0.28820466559821567,False
U00185,type_i_ii,0.9303861002028876,rest,0.05673502295918487,0.10420689885471392,15.887351330941911,0.6364921063704162,True
U00187,type_i_ii,0.9039947919436037,rest,0.06654211833929553,0.10909124245187839,17.60546659522852,0.3859362190603872,False
U00188,type_iii_iv,0.9300482179647884,running,0.06532023608809762,0.0653923301806569,10.13041559646853,0.5340600978475092,False
U00192,type_v_vi,0.7787603215209093,walking,0.2152735064157497,0.06736644481072634,7.358159358793301,0.5230348485946433,False
U00195,type_i_ii,0.9167503048983812,walking,0.06574015050048451,0.09604625923685822,2.9284104718085953,0.45321780571724396,False
U00196,type_i_ii,0.955416064978507,walking,0.020258349762203587,0.14231081765776948,8.559939784540116,0.596652482800599,False
U00201,type_iii_iv,0.926293692662566,running,0.10783047239214663,0.12129286827932756,15.025412675299027,0.6103147808417025,True
U00204,type_iii_iv,0.9409545466120435,rest,0.03061247966161685,0.0536078267229181,8.153590825564168,0.5999715628291871,False
U00205,type_i_ii,0.9611444946522752,rest,0.017796877690508008,0.1894771113879436,2.0,0.09273334814562173,False
U00206,type_iii_iv,0.7795202273862091,running,0.3455121862526085,0.16607469750324177,10.03648987506215,0.48722537164010493,False
U00208,type_v_vi,0.8293827705036911,rest,0.12454350344980317,0.13397890755328365,11.263849225913383,0.3429140074180989,False
U00209,type_v_vi,0.8310686358561273,walking,0.15902106768154373,0.04289758114581748,16.057168434632757,0.49536180507700917,True
U00212,type_v_vi,0.8259898427903608,rest,0.10935948562975162,0.10714482777646386,13.102054175477644,0.40573340684295195,False
U00213,type_i_ii,1.0,rest,0.0,0.17632931390197829,13.241607257128246,0.6847277321224969,False
U00215,type_v_vi,0.8856023189511412,walking,0.10944879644683869,0.006466292678930355,15.315452097446345,0.41167579420507855,True
U00216,type_v_vi,0.8847034642133315,walking,0.12697753947418544,0.03904029720035094,8.098333358885021,0.3777228163947004,False
U00218,type_i_ii,0.9624860072354247,walking,0.016662790172045368,0.12552008856591051,9.576750739560207,0.641964370832352,False
U00220,type_i_ii,0.9924736310965262,rest,0.034437242582543666,0.1264998620047274,8.310335313964927,0.567573221499822,False
U00222,type_i_ii,0.9421223062140812,rest,0.05220982547269591,0.10777788653839877,6.449059066495575,0.5937975804938326,False
U00223,type_iii_iv,0.9208488292788121,walking,0.024392610903708645,0.1714774816342639,5.285173346548712,0.49084180035291824,False
U00224,type_v_vi,0.806327432905279,rest,0.13727778165487556,0.13273139288317112,12.771397160473173,0.5773208848632981,False
U00226,type_iii_iv,0.8665601978211842,walking,0.15425453504633171,0.1265658824971346,9.315658954169336,0.045826593615046526,False
U00227,type_v_vi,0.8745971010184462,walking,0.1331770171447698,0.0933140260299605,10.49154475583088,0.3559010247258283,False
U00228,type_iii_iv,0.9519263085584316,rest,0.02540476481473461,0.1265303004892901,9.197188708467001,0.4892469243521714,False
U00232,type_i_ii,0.9378019438605211,rest,0.04231680370473624,0.11174948830801873,16.92730434214842,0.49125326831929345,False
U00235,type_iii_iv,0.8840828525073039,walking,0.11948354645611646,0.2510376369930257,11.312098153217654,0.26282219969701276,True
U00239,type_i_ii,0.9193217725703536,rest,0.07186652429321877,0.09803045000287045,14.249544333408915,0.4053330607101173,False
U00240,type_iii_iv,0.8922962028967092,rest,0.04709076100982955,0.2680791220189807,9.516458343876016,0.40038966157876593,False
U00241,type_iii_iv,0.8873982187474359,running,0.15680230481411525,0.07538867229974343,17.878008787361797,0.4582131173810809,True
U00244,type_v_vi,0.8456770834221692,rest,0.14079760416583115,0.11973811968017939,16.019228298501712,0.501950191335213,False
U00249,type_i_ii,0.9014859984182233,walking,0.09917294604739542,0.1371297799010834,9.222555866127252,0.3111657752364473,False
U00252,type_i_ii,0.9255103315645467,rest,0.08270081064237893,0.16458977307901546,12.016697779543247,0.6159150028806453,False
U00253,type_i_ii,0.9056422862650894,rest,0.12576226037012245,0.04595101421113744,4.413070739896595,0.40557045082409066,False
U00254,type_iii_iv,0.908330760085918,walking,0.08182854377792084,0.05870822401565645,11.285555799141896,0.7097843730156241,True
U00255,type_i_ii,0.9583527521105111,rest,0.005207450695428828,0.1259664194866735,11.677641666981987,0.19469874771204346,False
U00256,type_iii_iv,0.8899738935258592,walking,0.10471549225854211,0.0899434321626427,5.296752703043531,0.500682315296328,False
U00257,type_i_ii,0.9468194551604308,rest,0.0592062357406731,0.14019724598649147,5.97303496382051,0.42331011913335875,False
U00258,type_i_ii,0.9496338286092123,walking,0.07514408882631343,0.3101162951873768,10.150222104014425,0.40861472870246524,False
U00261,type_iii_iv,0.8465313874971991,walking,0.1989081622059378,0.027058951108774223,14.226199217564393,0.5893210565447231,False
U00263,type_v_vi,0.8629110652402111,walking,0.1363528243734634,0.09522031798164164,13.22412619908833,0.5319947366196628,False
U00264,type_i_ii,1.0,walking,0.00976113031104976,0.10347930601333565,9.134142047783817,0.4968122234087036,False
U00266,type_iii_iv,0.9601371598522175,rest,0.013668595084356819,0.09097551056636738,11.151229938755895,0.5187780435029735,False
U00267,type_iii_iv,0.9017514824558396,rest,0.018634263293359946,0.22714697726810734,15.535439872761188,0.1660234822293289,False
U00268,type_i_ii,0.902254146717921,running,0.14582572597014995,0.10748943702897407,13.961205066189637,0.42934319461854026,True
U00270,type_i_ii,0.9603924382745177,walking,0.01653247665068813,0.1319283012180606,2.0,0.2621287544541681,False
U00273,type_i_ii,0.9817106378140198,walking,0.03115650625117361,0.10146213319298052,12.527682489146033,0.5214463168143151,False
U00275,type_i_ii,0.8625553969892975,walking,0.09981673659991924,0.1278283332366535,15.301155155073031,0.4940419044769924,True
U00276,type_iii_iv,0.9173021932681845,rest,0.04310180689792009,0.17307356322572975,13.914297868097584,0.5326370935480518,False
U00277,type_i_ii,0.991023477592328,rest,0.011637149758179569,0.15943161538098427,8.575814204511023,0.5829205110367599,False
U00280,type_v_vi,0.8142515885344648,rest,0.1374711313741371,0.12082761861235923,10.056338484704614,0.43829143897965167,False
U00282,type_iii_iv,0.9409016485273661,walking,0.05814956652311252,0.24095714416125347,14.464216926064678,0.4513991766745497,True
U00283,type_v_vi,0.8261096781229706,rest,0.15907012867254272,0.11797566555941247,9.949025098976191,0.4798847939847895,False
U00284,type_i_ii,0.9063700270921252,rest,0.09693025375169467,0.11812316136680685,5.469352729144002,0.4820385900586699,False
U00286,type_iii_iv,0.912609343304288,walking,0.07370410683439359,0.05460987735694726,4.331684730790925,0.2244385875730738,False
U00288,type_iii_iv,0.8732766419599545,walking,0.15891155139577276,0.15947868470814353,9.432082046819884,0.5743776392627807,False
U00289,type_iii_iv,0.940682960276506,walking,0.09456106869929762,0.10908040384002703,10.047225384614492,0.4674880556799525,False
U00291,type_i_ii,0.8940936605767379,walking,0.10342829194241532,0.1544025105792567,15.556921387482822,0.24337158407979254,False
U00294,type_i_ii,0.9809681680131945,walking,0.01993989444384863,0.06416696198268776,14.394758536164979,0.4872337460455129,False
U00297,type_iii_iv,0.8939777697272929,rest,0.07320113012836296,0.11324283235422775,7.027877185900105,0.5135167419904144,False
U00300,type_i_ii,0.9586661381726771,walking,0.028433874064175628,0.04997716168410622,14.632958021655769,0.3056358315941813,False
U00301,type_v_vi,0.8215180473325199,walking,0.16756859907569072,0.0465080432419456,9.137899815996517,0.532672503367896,False
U00302,type_v_vi,0.8558774464841034,walking,0.17050900496382856,0.08219280181504726,9.317892342867056,0.5769364632001001,False
U00304,type_i_ii,0.9356055025983397,running,0.10533926896549733,0.16986793069492043,15.821418669886015,0.2135548488603905,False
U00309,type_i_ii,0.9999461626046114,rest,0.0,0.08652443498670281,5.237588643493652,0.3649214242387693,False
U00310,type_iii_iv,0.9486971446794432,walking,0.03278293387344776,0.04093647721640423,17.677979372443772,0.5845865356295797,False
U00312,type_iii_iv,0.9304120405035962,rest,0.033549363675213176,0.14845480484005347,10.229536724515132,0.39297971440979945,True
U00315,type_v_vi,0.8998047466729193,rest,0.06685957288825814,0.18114744253952547,9.157006179231809,0.1648741235290777,False
U00317,type_i_ii,0.9496006760559894,walking,0.06866272169015576,0.02921967427190174,4.415472257215905,0.42678519047276603,False
U00318,type_iii_iv,0.8935297794336745,rest,0.057327531007953236,0.09522285419804291,14.918731332191985,0.5215612610260069,False
U00322,type_v_vi,0.7621919185122767,rest,0.18449970840413799,0.21765494348833897,16.946368474561254,0.284709930914422,False
U00324,type_iii_iv,0.8801329077648539,walking,0.12380622720157207,0.12120478936337302,8.097748039529069,0.5582663957033556,False
U00326,type_iii_iv,0.8733925063746198,rest,0.0914820843884056,0.25380669533894823,10.919241286895636,0.22935070631014037,False
U00327,type_i_ii,0.9876330902690433,walking,0.032882832693875076,0.12855196561643972,12.72895336579319,0.5012998057178447,True
U00328,type_i_ii,0.8321457960722851,rest,0.1343651171081962,0.21851860743615883,7.850407577033745,0.27696091276279844,True
U00329,type_iii_iv,0.8868526230496983,walking,0.08505701909887058,0.15947880339612377,15.880127397617759,0.35558108608102534,False
U00330,type_i_ii,0.9279484036868512,walking,0.050371323396980104,0.21683472514442276,14.091914973545506,0.16331818307851156,False
U00331,type_v_vi,0.80243317191787,walking,0.1929764981086221,0.05957997737550115,6.561158114359976,0.3929424419749258,False
U00333,type_iii_iv,0.936569570733882,walking,0.07054988572674167,0.0,6.768315402674288,0.6040299216472746,False
U00338,type_i_ii,0.9708138391500448,running,0.07107075437939929,0.1532294113869323,9.21974520553585,0.21236846432643508,False
U00339,type_i_ii,0.926045939624834,rest,0.05306919277986432,0.15335046974763514,11.55640130846616,0.37647155315319153,True
U00340,type_v_vi,0.8775489902922923,rest,0.11978963276989221,0.11536543942711694,15.125734428685279,0.4560178672518938,False
U00341,type_v_vi,0.8450637415451634,running,0.2182708774045366,0.2745996665374305,17.565911056870863,0.32623717680444836,True
U00346,type_iii_iv,0.8858704968727831,walking,0.10337793004162817,0.06627422726352132,14.180210433839166,0.6363442455591348,False
U00348,type_iii_iv,0.8447679993398011,running,0.22673435089975918,0.19254046936866775,12.21357961328679,0.4721956539476033,False
U00349,type_iii_iv,0.8703476963124456,walking,0.113307753174894,0.14486836907439307,14.48523629889981,0.2882984448577295,False
U00350,type_v_vi,0.8009568662159949,walking,0.2222312234229659,0.18546293228639477,8.772995299714308,0.19904032417380169,False
U00351,type_iii_iv,0.9751854398393753,rest,0.0,0.2822093639495219,12.799254418564571,0.45191315302657165,True
U00352,type_i_ii,0.9537281416535536,rest,0.022318922214839998,0.12491907515560574,12.603069570152122,0.6065259705342889,True
U00353,type_iii_iv,0.8852738453445816,walking,0.1376903002593883,0.333090580847187,10.616095395381365,0.10250053577634166,False
U00354,type_iii_iv,0.9307485367588686,walking,0.06300509361974747,0.07006340009620073,13.077469825027183,0.2452463791542352,True
U00361,type_iii_iv,0.9089272078848788,walking,0.11253052152137123,0.07328844672433106,9.09829892326907,0.5624331854379582,False
U00362,type_i_ii,0.9099518657213966,running,0.17902588431782795,0.10421581524131193,11.11247147778255,0.39440593723448436,False
U00363,type_iii_iv,0.89407450091677,rest,0.07575554229897614,0.08173949242277148,12.110937947916561,0.44478010214741603,False
U00372,type_iii_iv,0.8569001437443898,walking,0.16647854163550502,0.2634836910219045,13.032630009049228,0.3353250894907807,True
U00374,type_iii_iv,0.882708321285289,running,0.2243202685458919,0.15130175313161973,17.263937511994882,0.22327040628765205,False
U00376,type_i_ii,0.9037231552272788,running,0.15245708130329125,0.17629305263470418,11.888530468176707,0.5022569699116117,False
U00377,type_v_vi,0.7666446079552932,running,0.3490718243192941,0.12546421196468172,5.72986852211381,0.5006599449967177,False
U00378,type_iii_iv,0.8298269957427378,walking,0.18822231060576347,0.21725852959916864,17.984095344073605,0.37842248364639214,False
U00379,type_iii_iv,0.8802350138049798,running,0.20333181435997597,0.14203565348249178,6.12197745594343,0.3410456172777788,False
U00380,type_v_vi,0.7915124501419697,rest,0.1451649790231484,0.0924098497415565,9.296299248884909,0.28669756276328273,False
U00385,type_i_ii,0.9604300057581485,rest,0.018022122798080846,0.10513569770134466,10.880178389775827,0.5511060693795424,True
U00387,type_v_vi,0.8713337362150416,rest,0.1244142910153975,0.07022557565345615,16.570126042994808,0.4943697733208409,True
U00390,type_iii_iv,0.8717396689933432,walking,0.12284804185221439,0.0808865631641769,10.281861629755571,0.5077720656072904,False
U00391,type_iii_iv,0.8483303514938478,running,0.2513790481688734,0.05822150057352995,11.712496751101046,0.5031064154594622,True
U00392,type_v_vi,0.7832683152539501,walking,0.22198903021010663,0.1788347374503031,12.104843896403112,0.23637762279379793,False
U00397,type_iii_iv,0.938396177064934,walking,0.09814312608823605,0.07269504135547339,16.019047478877898,0.5806389610608432,True
U00398,type_i_ii,0.9714595247053804,rest,0.002997414253124983,0.04669970840428715,17.947761635578214,0.5933392524463488,False
U00400,type_iii_iv,0.8951145894470413,walking,0.08786580251230665,0.259560055408075,13.79360138158469,0.5527386129535345,False
U00405,type_v_vi,0.7974323585236823,rest,0.15888707707002242,0.036944848320101684,15.662715246310476,0.4009117934150704,False
U00412,type_iii_iv,0.857859570618241,walking,0.1195336432502129,0.21046062289702006,16.620299199643966,0.6596145100919302,False
U00414,type_i_ii,1.0,rest,0.0023325692497917824,0.09187159951535956,14.459009695539612,0.630511689050585,False
U00416,type_iii_iv,0.9139513260283946,walking,0.11701685863080294,0.11712368043297035,10.532852056398605,0.4428558802380928,True
U00417,type_iii_iv,0.910938769108383,walking,0.05336458811294497,0.22937880051956358,5.993829775208594,0.4056087998106417,False
U00418,type_v_vi,0.8257093380666788,walking,0.18233344750549263,0.05735612243658299,12.480579997655703,0.5186111538087149,True
U00421,type_iii_iv,0.9158686136042143,walking,0.10836629418227108,0.15965176567802822,10.482572446144236,0.31754991041221975,False
U00422,type_v_vi,0.7862260030610277,running,0.32014284210738875,0.18949049511243035,7.244246833846503,0.41572281440628817,False
U00423,type_iii_iv,0.9268478250267846,running,0.09118640585250674,0.0,14.936737516173194,0.5707275195327015,False
U00424,type_i_ii,0.9306383785313492,rest,0.04330097486617534,0.18775630872538018,14.36552885952429,0.3926475700674361,True
U00425,type_iii_iv,0.9631716077333318,rest,0.009009478857186615,0.0895035810247062,14.005211377672046,0.46114454100138547,False
U00426,type_i_ii,0.8700410124468576,rest,0.0923544557875285,0.2704011266588794,8.322189723159093,0.24745983061927673,False
U00427,type_iii_iv,0.8795633304439568,rest,0.07877155748218509,0.1300784551077258,17.089702144786283,0.1854740543229057,False
U00428,type_iii_iv,0.9314631166510868,rest,0.0377106078949696,0.38305076221675016,5.088243053182824,0.20084720231155345,False
U00430,type_i_ii,0.9899176832473696,running,0.02444642302817939,0.13795595306741237,13.554631427207285,0.3821661959569211,True
U00434,type_v_vi,0.8694372686592374,running,0.2274264094535716,0.0,10.354166762601462,0.547884331009439,False
U00436,type_i_ii,0.8900475457512749,rest,0.08352313555099765,0.027315863551621855,8.679670784394933,0.4705346997126733,False
U00437,type_i_ii,0.9089559626749493,walking,0.11791734873392598,0.11184670003958858,7.4134134177786795,0.3963404824475837,False
U00439,type_iii_iv,0.9321318746309348,running,0.13337868600920683,0.022806687132153586,11.207729397703687,0.4270357285152472,False
U00441,type_iii_iv,0.9059701847377095,rest,0.054088064637239586,0.12739166223208548,7.985530338351811,0.4539029206029293,False
U00444,type_v_vi,0.8499074774100168,running,0.23063595396479863,0.12731351083675974,6.668482599790981,0.44146782322056843,False
U00445,type_v_vi,0.8254138143744222,running,0.25338032555539425,0.09019867980606545,7.259869855781832,0.5241766735233498,False
U00446,type_i_ii,0.9605480554795954,running,0.029534639957084916,0.05177053130277424,13.170272640821524,0.5017018990333338,False
U00447,type_i_ii,0.9729998489142629,walking,0.03411536846011415,0.12259568025398457,3.2897581671838463,0.38189176955545595,False
U00451,type_iii_iv,0.8995805910336792,rest,0.0492505939154553,0.0488523228046097,6.117451698153228,0.49562172641207514,False
U00453,type_v_vi,0.8517011999673587,rest,0.11349522553482645,0.15226374125827818,8.108024132000203,0.3963163015443922,False
U00454,type_i_ii,0.831579788303758,running,0.2215127558815386,0.15372684364039388,12.0907206602598,0.3108523657034381,True
U00456,type_i_ii,0.9596172489195872,rest,0.03168778574584104,0.1334296598102722,9.472045018291876,0.5034797468845714,False
U00457,type_iii_iv,0.9232007893491816,walking,0.04538455056535982,0.07977786785796931,7.830543685667255,0.39316718854329785,False
